id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
139,Jessica,Boyd,jessica.boyd.139@gslingacademy.com,0,0,4,False,23,Software Engineer,0.8333333333333334,0.8800000000000001,0.96,0.9199999999999999,0.5428571428571429,0.6530612244897958,0.5249999999999999
140,Lawrence,Russell,lawrence.russell.140@gslingacademy.com,1,0,2,False,23,Doctor,0.9500000000000001,0.41999999999999993,0.6400000000000001,0.6000000000000001,0.9571428571428571,0.8775510204081631,0.4500000000000002
141,James,Singh,james.singh.141@gslingacademy.com,1,0,0,False,16,Software Engineer,0.7999999999999999,0.3800000000000001,0.74,0.6200000000000001,0.6714285714285713,0.346938775510204,0.8250000000000002
142,Marc,Villanueva,marc.villanueva.142@gslingacademy.com,1,1,2,True,3,Artist,0.5166666666666667,0.7,0.54,0.78,0.9714285714285713,0.26530612244897944,1.0
143,Cathy,Wilson,cathy.wilson.143@gslingacademy.com,0,0,1,False,29,Lawyer,0.5000000000000001,0.98,0.5800000000000001,0.9199999999999999,0.42857142857142855,0.9591836734693875,1.0
144,Adam,Mitchell,adam.mitchell.144@gslingacademy.com,1,0,3,True,18,Software Engineer,0.8833333333333334,0.3600000000000001,0.52,0.98,0.7142857142857142,0.6122448979591835,0.375
145,Sherry,Phillips,sherry.phillips.145@gslingacademy.com,0,0,0,False,3,Game Developer,0.8666666666666666,0.5800000000000001,0.6200000000000001,0.21999999999999997,0.7999999999999998,0.4489795918367345,0.7000000000000002
146,Victor,Jones,victor.jones.146@gslingacademy.com,1,0,3,False,6,Real Estate Developer,0.7166666666666667,0.43999999999999995,0.3600000000000001,0.8800000000000001,1.0,0.9795918367346936,0.8000000000000003
147,Mark,Young,mark.young.147@gslingacademy.com,1,0,8,False,2,Business Owner,0.4666666666666667,0.94,0.020000000000000018,0.8600000000000001,0.5428571428571429,0.16326530612244894,0.4500000000000002
148,Matthew,Jackson,matthew.jackson.148@gslingacademy.com,1,0,0,False,34,Lawyer,0.8666666666666666,0.8,0.30000000000000004,0.5800000000000001,0.9428571428571428,0.7551020408163263,0.3500000000000001
149,Tanya,Nichols,tanya.nichols.149@gslingacademy.com,0,0,4,True,22,Unknown,0.4833333333333333,0.8200000000000001,0.6400000000000001,0.98,0.9142857142857141,0.510204081632653,0.3500000000000001
150,Julie,Gray,julie.gray.150@gslingacademy.com,0,1,5,False,4,Business Owner,0.6,0.43999999999999995,0.43999999999999995,0.30000000000000004,0.7428571428571429,0.4285714285714284,0.8250000000000002
151,Courtney,Perry,courtney.perry.151@gslingacademy.com,0,0,3,False,3,Unknown,0.7666666666666667,0.8400000000000001,0.5800000000000001,0.45999999999999996,0.6142857142857143,0.22448979591836715,0.0
152,Stephen,Rodriguez,stephen.rodriguez.152@gslingacademy.com,1,1,10,False,2,Business Owner,0.01666666666666672,0.14000000000000012,0.94,0.1200000000000001,0.28571428571428575,0.9795918367346936,0.5750000000000002
153,Elizabeth,Robinson,elizabeth.robinson.153@gslingacademy.com,0,0,5,False,18,Unknown,0.85,1.0,0.6799999999999999,0.43999999999999995,0.7714285714285714,0.8163265306122447,0.5500000000000003
154,William,Graves,william.graves.154@gslingacademy.com,1,0,0,False,8,Real Estate Developer,0.6333333333333334,0.3400000000000001,0.6400000000000001,0.40000000000000013,0.49999999999999994,0.36734693877551017,0.5249999999999999
155,Nancy,Moore,nancy.moore.155@gslingacademy.com,0,0,1,False,33,Software Engineer,0.8166666666666668,0.45999999999999996,0.7,0.6799999999999999,0.6142857142857143,0.6326530612244896,0.9500000000000002
156,Matthew,Newman,matthew.newman.156@gslingacademy.com,1,0,0,True,13,Unknown,0.9333333333333335,0.41999999999999993,0.76,0.48,0.7142857142857142,0.857142857142857,0.125
157,Anita,Moore,anita.moore.157@gslingacademy.com,0,0,0,True,17,Unknown,0.43333333333333346,0.98,0.7,0.8,0.657142857142857,0.2857142857142856,0.875
158,Brian,Sanchez,brian.sanchez.158@gslingacademy.com,1,1,8,False,1,Business Owner,0.9500000000000001,0.08000000000000007,0.24,0.32000000000000006,0.39999999999999997,0.3877551020408161,0.9000000000000004
159,Dennis,Phillips,dennis.phillips.159@gslingacademy.com,1,1,7,True,3,Business Owner,0.15000000000000002,0.28,0.94,0.21999999999999997,0.45714285714285713,0.4489795918367345,0.125
160,Michael,Rivas,michael.rivas.160@gslingacademy.com,1,1,4,True,33,Unknown,0.7999999999999999,0.32000000000000006,0.9199999999999999,0.6400000000000001,0.49999999999999994,0.5306122448979591,0.4750000000000001
161,Ryan,Smith,ryan.smith.161@gslingacademy.com,1,0,1,False,12,Unknown,0.8666666666666666,0.28,0.54,0.21999999999999997,0.657142857142857,0.4489795918367345,0.6750000000000003
162,Anthony,Sullivan,anthony.sullivan.162@gslingacademy.com,1,1,3,False,24,Construction Engineer,0.9333333333333335,0.32000000000000006,0.8400000000000001,0.76,0.49999999999999994,0.5306122448979591,0.30000000000000004
163,Troy,Shepherd,troy.shepherd.163@gslingacademy.com,1,0,4,False,33,Construction Engineer,0.7666666666666667,0.76,0.98,0.5800000000000001,0.8999999999999999,0.9591836734693875,0.7749999999999999
164,Nicholas,Clayton,nicholas.clayton.164@gslingacademy.com,1,0,1,True,44,Doctor,0.7666666666666667,1.0,1.0,0.9199999999999999,0.9285714285714286,0.9591836734693875,0.8250000000000002
165,Denise,Schneider,denise.schneider.165@gslingacademy.com,0,0,1,False,15,Teacher,0.7999999999999999,0.43999999999999995,0.9199999999999999,0.19999999999999996,0.857142857142857,0.6122448979591835,0.7000000000000002
166,Lisa,Silva,lisa.silva.166@gslingacademy.com,0,0,2,False,5,Game Developer,0.8666666666666666,0.6200000000000001,0.98,0.96,0.6714285714285713,0.6122448979591835,0.3250000000000002
167,Laura,Reilly,laura.reilly.167@gslingacademy.com,0,1,7,False,5,Business Owner,0.7833333333333333,0.52,0.41999999999999993,0.30000000000000004,0.4857142857142857,0.6326530612244896,0.025000000000000133
168,Amy,Peterson,amy.peterson.168@gslingacademy.com,0,0,5,False,22,Unknown,0.8166666666666668,0.8800000000000001,0.3400000000000001,0.3600000000000001,0.5571428571428572,0.857142857142857,0.40000000000000013
169,Fernando,Sexton,fernando.sexton.169@gslingacademy.com,1,0,1,False,9,Unknown,0.9500000000000001,0.9199999999999999,0.32000000000000006,0.9199999999999999,0.5857142857142856,0.9591836734693875,0.15000000000000013
170,Evan,Christian,evan.christian.170@gslingacademy.com,1,0,4,True,34,Software Engineer,1.0,0.24,0.3400000000000001,0.94,0.6142857142857143,0.693877551020408,0.9750000000000001
171,Rebecca,Norris,rebecca.norris.171@gslingacademy.com,0,0,1,False,34,Lawyer,0.85,0.96,0.52,0.98,0.49999999999999994,0.9795918367346936,0.27500000000000013
172,Erica,Marks,erica.marks.172@gslingacademy.com,0,0,4,False,25,Stock Investor,0.6833333333333335,0.74,0.30000000000000004,0.7,0.6285714285714286,0.2857142857142856,0.5249999999999999
173,Rhonda,Webster,rhonda.webster.173@gslingacademy.com,0,0,5,True,31,Accountant,0.7000000000000001,0.32000000000000006,0.78,0.52,0.5428571428571429,0.6734693877551019,0.4750000000000001
174,John,Bennett,john.bennett.174@gslingacademy.com,1,0,1,False,33,Lawyer,1.0,0.9199999999999999,0.5,0.3600000000000001,0.6714285714285713,0.9591836734693875,0.5249999999999999
175,Amanda,Murphy,amanda.murphy.175@gslingacademy.com,0,0,10,True,3,Business Owner,0.41666666666666663,1.0,0.6000000000000001,0.6600000000000001,0.38571428571428573,0.6326530612244896,0.5249999999999999
176,Jeremy,Barnes,jeremy.barnes.176@gslingacademy.com,1,0,2,False,20,Unknown,0.4666666666666667,1.0,0.78,0.5,0.7714285714285714,0.5714285714285712,0.75
177,John,Brown,john.brown.177@gslingacademy.com,1,0,3,False,15,Accountant,0.9500000000000001,0.8400000000000001,0.9000000000000001,0.5,0.9285714285714286,0.8163265306122447,0.5750000000000002
178,Traci,Boyd,traci.boyd.178@gslingacademy.com,0,0,3,False,26,Banker,0.6,0.8800000000000001,0.54,0.76,0.7857142857142856,0.8367346938775508,0.025000000000000133
179,Elizabeth,Butler,elizabeth.butler.179@gslingacademy.com,0,0,5,False,35,Software Engineer,0.85,0.98,0.8800000000000001,0.8800000000000001,0.9285714285714286,0.9795918367346936,0.7250000000000001
180,Alex,Clark,alex.clark.180@gslingacademy.com,1,0,4,False,12,Construction Engineer,0.7500000000000001,0.45999999999999996,0.78,0.45999999999999996,0.9571428571428571,0.3265306122448979,0.4750000000000001
181,Christopher,Wolfe,christopher.wolfe.181@gslingacademy.com,1,0,2,True,5,Unknown,0.4666666666666667,0.3800000000000001,0.72,0.74,0.5999999999999999,0.6122448979591835,0.8250000000000002
182,Jason,Bell,jason.bell.182@gslingacademy.com,1,0,1,False,31,Lawyer,0.5499999999999999,0.98,0.5,0.40000000000000013,1.0,0.7346938775510203,0.050000000000000044
183,Victoria,Donaldson,victoria.donaldson.183@gslingacademy.com,0,0,3,True,28,Unknown,0.41666666666666663,0.8,0.5,0.9199999999999999,0.8714285714285714,0.8775510204081631,0.625
184,Logan,Cox,logan.cox.184@gslingacademy.com,1,0,8,True,5,Business Owner,0.09999999999999998,0.5800000000000001,0.5,0.72,0.8714285714285714,0.7755102040816324,0.42500000000000004
185,Rachel,Hill,rachel.hill.185@gslingacademy.com,0,0,1,False,33,Software Engineer,0.8666666666666666,0.6799999999999999,0.7,0.54,0.7285714285714284,0.3877551020408161,0.875
186,Jenny,Lloyd,jenny.lloyd.186@gslingacademy.com,0,0,3,False,2,Artist,0.4833333333333333,0.56,0.3800000000000001,0.40000000000000013,1.0,0.7755102040816324,0.625
187,Joan,Cohen,joan.cohen.187@gslingacademy.com,0,0,5,True,9,Real Estate Developer,0.6333333333333334,0.98,0.28,0.98,0.49999999999999994,0.693877551020408,0.5
188,Kimberly,Lopez,kimberly.lopez.188@gslingacademy.com,0,1,2,True,0,Business Owner,0.8666666666666666,0.24,0.72,0.94,0.3428571428571428,0.5306122448979591,0.40000000000000013
189,Steven,Walker,steven.walker.189@gslingacademy.com,1,0,5,False,26,Unknown,0.5000000000000001,0.54,0.8200000000000001,0.9199999999999999,1.0,0.7959183673469385,0.17500000000000004
190,Sonia,Bowers,sonia.bowers.190@gslingacademy.com,0,0,5,False,30,Scientist,0.9166666666666666,0.5800000000000001,0.96,0.9000000000000001,0.8428571428571427,0.9999999999999998,0.6750000000000003
191,Penny,Perez,penny.perez.191@gslingacademy.com,0,0,7,False,1,Game Developer,0.9833333333333333,0.6400000000000001,0.8600000000000001,0.6600000000000001,0.8857142857142857,0.8163265306122447,0.0
192,Mike,Harris,mike.harris.192@gslingacademy.com,1,0,1,True,26,Software Engineer,0.9333333333333335,0.32000000000000006,0.5800000000000001,0.6000000000000001,0.8285714285714285,0.22448979591836715,0.625
193,Vanessa,Sweeney,vanessa.sweeney.193@gslingacademy.com,0,0,2,False,2,Game Developer,0.7500000000000001,0.8,0.7,0.48,0.9428571428571428,0.4285714285714284,0.5
194,Adam,Edwards,adam.edwards.194@gslingacademy.com,1,0,5,False,9,Stock Investor,0.85,0.8800000000000001,0.6400000000000001,1.0,0.5428571428571429,0.3265306122448979,0.2250000000000001
195,Angelica,Johnson,angelica.johnson.195@gslingacademy.com,0,0,2,False,30,Scientist,0.7500000000000001,0.28,0.8600000000000001,0.6000000000000001,0.7428571428571429,0.40816326530612224,0.8500000000000001
196,Tiffany,Hernandez,tiffany.hernandez.196@gslingacademy.com,0,0,3,False,24,Stock Investor,0.9,0.45999999999999996,0.21999999999999997,0.3600000000000001,0.49999999999999994,0.7142857142857142,0.17500000000000004
197,Mark,Myers,mark.myers.197@gslingacademy.com,1,0,4,False,21,Software Engineer,0.9166666666666666,0.3800000000000001,0.24,0.74,0.7714285714285714,0.6734693877551019,0.10000000000000009
198,Erica,Cochran,erica.cochran.198@gslingacademy.com,0,0,2,False,14,Teacher,0.4833333333333333,0.8,0.6600000000000001,0.40000000000000013,0.7571428571428571,0.8367346938775508,0.17500000000000004
199,Karen,Watson,karen.watson.199@gslingacademy.com,0,0,1,False,24,Software Engineer,0.9166666666666666,0.43999999999999995,0.8800000000000001,0.9199999999999999,0.8714285714285714,0.22448979591836715,0.8500000000000001
200,Kathryn,Frazier,kathryn.frazier.200@gslingacademy.com,0,0,3,False,34,Lawyer,0.9,0.76,0.30000000000000004,0.76,0.42857142857142855,0.6326530612244896,0.4500000000000002
201,Anthony,Jackson,anthony.jackson.201@gslingacademy.com,1,0,1,True,34,Accountant,0.7000000000000001,0.6200000000000001,1.0,0.6200000000000001,0.42857142857142855,0.5918367346938773,0.9000000000000004
202,Jordan,Perez,jordan.perez.202@gslingacademy.com,1,0,6,True,27,Software Engineer,0.9833333333333333,0.45999999999999996,0.8200000000000001,0.8200000000000001,0.8999999999999999,0.6122448979591835,1.0
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,0,0,3,False,16,Accountant,0.7500000000000001,0.24,0.6799999999999999,0.6000000000000001,0.10000000000000003,0.6122448979591835,0.27500000000000013
204,Christina,Davis,christina.davis.204@gslingacademy.com,0,0,1,True,21,Accountant,1.0,0.74,0.19999999999999996,0.8400000000000001,0.2285714285714286,0.346938775510204,0.9000000000000004
205,April,Ryan,april.ryan.205@gslingacademy.com,0,0,1,False,1,Artist,0.9666666666666667,0.9000000000000001,0.8,0.6200000000000001,0.7428571428571429,0.7346938775510203,0.9500000000000002
206,Maxwell,Davis,maxwell.davis.206@gslingacademy.com,1,0,3,False,17,Software Engineer,0.9500000000000001,0.56,0.6200000000000001,0.3400000000000001,0.857142857142857,0.9183673469387754,0.4750000000000001
207,Matthew,Guzman,matthew.guzman.207@gslingacademy.com,1,0,5,False,0,Unknown,0.9833333333333333,0.72,0.3600000000000001,0.8800000000000001,0.9571428571428571,0.5510204081632653,0.8000000000000003
208,Robert,Mayer,robert.mayer.208@gslingacademy.com,1,0,3,True,12,Accountant,0.9833333333333333,0.45999999999999996,0.54,0.48,0.45714285714285713,0.36734693877551017,0.9750000000000001
209,Amanda,Willis,amanda.willis.209@gslingacademy.com,0,0,2,False,22,Banker,0.5833333333333334,0.6600000000000001,0.40000000000000013,0.41999999999999993,0.7999999999999998,0.9183673469387754,0.40000000000000013
210,Michele,Thomas,michele.thomas.210@gslingacademy.com,0,0,1,True,14,Teacher,0.3833333333333334,0.6000000000000001,0.98,0.56,0.42857142857142855,0.693877551020408,0.6499999999999999
211,Tim,Turner,tim.turner.211@gslingacademy.com,1,0,0,False,41,Doctor,0.9333333333333335,0.76,0.8,1.0,0.9142857142857141,0.7551020408163263,0.9000000000000004
212,Joe,Strickland,joe.strickland.212@gslingacademy.com,1,0,4,False,32,Construction Engineer,0.85,0.45999999999999996,0.72,0.45999999999999996,0.7714285714285714,0.204081632653061,0.27500000000000013
213,Trevor,Cruz,trevor.cruz.213@gslingacademy.com,1,1,1,False,4,Business Owner,0.20000000000000007,0.15999999999999992,0.19999999999999996,0.94,0.8999999999999999,0.7959183673469385,0.20000000000000018
214,Melissa,Roberts,melissa.roberts.214@gslingacademy.com,0,0,1,False,22,Doctor,0.9833333333333333,0.41999999999999993,0.6000000000000001,0.6400000000000001,0.9285714285714286,0.2857142857142856,0.10000000000000009
215,Tammy,Miller,tammy.miller.215@gslingacademy.com,0,0,3,False,17,Banker,0.7333333333333333,0.24,0.8400000000000001,0.48,0.6142857142857143,0.9795918367346936,0.7749999999999999
216,Chad,Morgan,chad.morgan.216@gslingacademy.com,1,0,2,False,2,Artist,1.0,0.8,0.6400000000000001,0.5800000000000001,0.9142857142857141,0.6734693877551019,0.4500000000000002
217,Samantha,Maldonado,samantha.maldonado.217@gslingacademy.com,0,0,4,False,33,Banker,0.7000000000000001,0.41999999999999993,0.8600000000000001,0.8,0.857142857142857,0.5306122448979591,0.9250000000000003
218,Marie,Martin,marie.martin.218@gslingacademy.com,0,0,5,False,29,Banker,0.5833333333333334,0.76,0.30000000000000004,0.6000000000000001,0.657142857142857,0.8979591836734693,0.9250000000000003
219,Theresa,Tucker,theresa.tucker.219@gslingacademy.com,0,1,1,False,27,Unknown,0.43333333333333346,0.41999999999999993,0.8800000000000001,0.43999999999999995,0.9428571428571428,0.40816326530612224,0.07500000000000018
220,Joseph,Morris,joseph.morris.220@gslingacademy.com,1,0,6,True,34,Banker,0.9833333333333333,0.76,0.43999999999999995,0.52,0.5428571428571429,0.857142857142857,0.30000000000000004
221,Charles,Parker,charles.parker.221@gslingacademy.com,1,0,3,False,2,Real Estate Developer,0.9833333333333333,0.52,0.8800000000000001,0.76,0.6428571428571428,0.3265306122448979,0.6000000000000001
222,Rachel,Alvarez,rachel.alvarez.222@gslingacademy.com,0,0,3,False,22,Software Engineer,0.9166666666666666,0.74,0.5800000000000001,0.9000000000000001,0.7714285714285714,0.8163265306122447,0.3500000000000001
223,Charles,Robertson,charles.robertson.223@gslingacademy.com,1,0,7,False,33,Software Engineer,0.9833333333333333,0.21999999999999997,0.5,0.3600000000000001,0.5142857142857142,0.8163265306122447,0.9750000000000001
224,Steven,York,steven.york.224@gslingacademy.com,1,0,5,False,17,Designer,0.41666666666666663,0.43999999999999995,0.9199999999999999,0.3800000000000001,0.6857142857142857,0.8775510204081631,0.30000000000000004
225,Robert,Dougherty,robert.dougherty.225@gslingacademy.com,1,0,7,False,4,Business Owner,0.7500000000000001,0.10000000000000009,0.48,0.41999999999999993,0.5142857142857142,0.0,0.9750000000000001
226,Vanessa,Wheeler,vanessa.wheeler.226@gslingacademy.com,0,0,7,True,3,Business Owner,0.4833333333333333,0.56,0.14000000000000012,0.43999999999999995,0.5857142857142856,0.9387755102040816,0.6750000000000003
227,Emily,Mcclure,emily.mcclure.227@gslingacademy.com,0,0,7,False,3,Business Owner,0.5833333333333334,0.52,0.76,0.30000000000000004,0.9571428571428571,0.6734693877551019,0.625
228,Angela,Thomas,angela.thomas.228@gslingacademy.com,0,0,7,True,17,Software Engineer,0.85,0.56,0.43999999999999995,0.3800000000000001,0.6714285714285713,0.8367346938775508,0.9000000000000004
229,Roberto,Evans,roberto.evans.229@gslingacademy.com,1,0,3,False,6,Real Estate Developer,0.8666666666666666,0.9000000000000001,0.21999999999999997,0.96,0.8428571428571427,0.7142857142857142,0.5
230,Christopher,Perez,christopher.perez.230@gslingacademy.com,1,0,7,False,9,Unknown,0.3666666666666666,0.28,0.30000000000000004,0.72,0.5285714285714285,0.8979591836734693,0.20000000000000018
231,William,Torres,william.torres.231@gslingacademy.com,1,1,2,False,35,Software Engineer,0.7833333333333333,0.8200000000000001,0.96,0.8800000000000001,1.0,0.7551020408163263,0.7250000000000001
232,Lisa,Gardner,lisa.gardner.232@gslingacademy.com,0,0,3,False,17,Software Engineer,0.9500000000000001,0.76,0.74,0.21999999999999997,0.7999999999999998,0.857142857142857,0.8500000000000001
233,Catherine,Owens,catherine.owens.233@gslingacademy.com,0,0,1,False,7,Government Officer,0.9500000000000001,0.8400000000000001,0.5800000000000001,0.76,0.8857142857142857,0.9999999999999998,0.625
234,Keith,Summers,keith.summers.234@gslingacademy.com,1,0,5,False,16,Designer,0.9666666666666667,0.76,0.8400000000000001,0.6799999999999999,0.857142857142857,0.8163265306122447,0.27500000000000013
235,Linda,Adams,linda.adams.235@gslingacademy.com,0,0,1,False,20,Software Engineer,0.9333333333333335,0.3400000000000001,0.76,0.9000000000000001,0.7428571428571429,0.510204081632653,0.6000000000000001
236,Michael,Wright,michael.wright.236@gslingacademy.com,1,1,7,False,0,Business Owner,0.9666666666666667,0.78,0.6200000000000001,0.1200000000000001,0.5999999999999999,0.4897959183673468,0.8500000000000001
